Ano;Mês;Clientela;Qte Benefícios Concedidos;Evolução Mensal (AnoMes);Vlr Benefícios Concedidos (R$);Grupo/Principais Espécies;Vlr Benef Concedidos (Mil R$)
2005;Abril    ;Urbana;387;200504;335338,1;Outras Ap Tempo Contrib                   ;335,3
2005;Abril    ;Urbana;16646;200504;7544767,9;Ap Idade                                  ;7544,8
2005;Abril    ;Urbana;14462;200504;9270687,4;Ap Invalidez                              ;9270,7
2005;Maio     ;Urbana;15227;200505;14323702,3;42-Ap Tempo Contrib LOPS                  ;14323,7
2005;Maio     ;Urbana;62;200505;113129,4;46-Ap Tempo Contrib Especial              ;113,1
2005;Maio     ;Urbana;345;200505;294706,7;Outras Ap Tempo Contrib                   ;294,7
2005;Maio     ;Urbana;17572;200505;8774368,2;Ap Idade                                  ;8774,4
2005;Maio     ;Urbana;25331;200505;17871108,6;Ap Invalidez                              ;17871,1
2005;Junho    ;Urbana;10760;200506;10317083,1;42-Ap Tempo Contrib LOPS                  ;10317,1
2005;Junho    ;Urbana;53;200506;104353,2;46-Ap Tempo Contrib Especial              ;104,4
2005;Junho    ;Urbana;226;200506;194927,1;Outras Ap Tempo Contrib                   ;194,9
2005;Junho    ;Urbana;10628;200506;5423932,8;Ap Idade                                  ;5423,9
2005;Junho    ;Urbana;20018;200506;14444478;Ap Invalidez                              ;14444,5
2005;Julho    ;Urbana;8009;200507;7696690,2;42-Ap Tempo Contrib LOPS                  ;7696,7
2005;Julho    ;Urbana;38;200507;70417,2;46-Ap Tempo Contrib Especial              ;70,4
2005;Julho    ;Urbana;179;200507;173976,6;Outras Ap Tempo Contrib                   ;174
2005;Julho    ;Urbana;7617;200507;3912964,8;Ap Idade                                  ;3913
2005;Julho    ;Urbana;16536;200507;11846468,1;Ap Invalidez                              ;11846,5
2005;Agosto   ;Urbana;11471;200508;11035475,7;42-Ap Tempo Contrib LOPS                  ;11035,5
2005;Agosto   ;Urbana;66;200508;119910;46-Ap Tempo Contrib Especial              ;119,9
2005;Agosto   ;Urbana;217;200508;179218,8;Outras Ap Tempo Contrib                   ;179,2
2005;Agosto   ;Urbana;12949;200508;6533598,3;Ap Idade                                  ;6533,6
2005;Agosto   ;Urbana;18935;200508;13242087;Ap Invalidez                              ;13242,1
2005;Setembro ;Urbana;15270;200509;14185367,4;42-Ap Tempo Contrib LOPS                  ;14185,4
2005;Setembro ;Urbana;93;200509;159609,6;46-Ap Tempo Contrib Especial              ;159,6
2005;Setembro ;Urbana;312;200509;263332,5;Outras Ap Tempo Contrib                   ;263,3
2005;Setembro ;Urbana;18368;200509;8942076,9;Ap Idade                                  ;8942,1
2005;Setembro ;Urbana;23486;200509;16275943,2;Ap Invalidez                              ;16275,9
2005;Outubro  ;Urbana;13047;200510;12216449,1;42-Ap Tempo Contrib LOPS                  ;12216,4
2005;Outubro  ;Urbana;93;200510;182959,2;46-Ap Tempo Contrib Especial              ;183
2005;Outubro  ;Urbana;201;200510;158839,8;Outras Ap Tempo Contrib                   ;158,8
2005;Outubro  ;Urbana;14549;200510;7066875;Ap Idade                                  ;7066,9
2005;Outubro  ;Urbana;21835;200510;14671161,6;Ap Invalidez                              ;14671,2
2005;Novembro ;Urbana;13608;200511;12536577,3;42-Ap Tempo Contrib LOPS                  ;12536,6
2005;Novembro ;Urbana;76;200511;146407,2;46-Ap Tempo Contrib Especial              ;146,4
2005;Novembro ;Urbana;261;200511;236064,3;Outras Ap Tempo Contrib                   ;236,1
2005;Novembro ;Urbana;15619;200511;7539014,7;Ap Idade                                  ;7539
2005;Novembro ;Urbana;24889;200511;16887826,8;Ap Invalidez                              ;16887,8
2005;Dezembro ;Urbana;13108;200512;12316663,8;42-Ap Tempo Contrib LOPS                  ;12316,7
2005;Dezembro ;Urbana;90;200512;157090,5;46-Ap Tempo Contrib Especial              ;157,1
2005;Dezembro ;Urbana;224;200512;201467,1;Outras Ap Tempo Contrib                   ;201,5
2005;Dezembro ;Urbana;13669;200512;6732828;Ap Idade                                  ;6732,8
2005;Dezembro ;Urbana;18744;200512;12906905,1;Ap Invalidez                              ;12906,9
2005;Janeiro  ;Rural ;24;200501;11644,1;Aposentadorias Acidentárias               ;11,6
2005;Janeiro  ;Rural ;8;200501;3489,7;Pensões Acidentárias                      ;3,5
2005;Janeiro  ;Rural ;863;200501;261263,3;Auxílio Doença Acidentário                ;261,3
2005;Janeiro  ;Rural ;12;200501;2162,2;Auxílio Acidente e Suplementar Acidentário;2,2
2005;Fevereiro;Rural ;32;200502;10181,9;Aposentadorias Acidentárias               ;10,2
2005;Fevereiro;Rural ;2;200502;1833,5;Pensões Acidentárias                      ;1,8
2005;Fevereiro;Rural ;805;200502;237897,4;Auxílio Doença Acidentário                ;237,9
2005;Fevereiro;Rural ;16;200502;2480,1;Auxílio Acidente e Suplementar Acidentário;2,5
2005;Março    ;Rural ;25;200503;8811,1;Aposentadorias Acidentárias               ;8,8
2005;Março    ;Rural ;4;200503;3404,7;Pensões Acidentárias                      ;3,4
2005;Março    ;Rural ;1002;200503;299934,7;Auxílio Doença Acidentário                ;299,9
2005;Março    ;Rural ;30;200503;5333,9;Auxílio Acidente e Suplementar Acidentário;5,3
2005;Abril    ;Rural ;18;200504;7463,3;Aposentadorias Acidentárias               ;7,5
2005;Abril    ;Rural ;4;200504;1881,4;Pensões Acidentárias                      ;1,9
2005;Abril    ;Rural ;634;200504;186043,3;Auxílio Doença Acidentário                ;186
2005;Abril    ;Rural ;17;200504;2475,5;Auxílio Acidente e Suplementar Acidentário;2,5
2005;Maio     ;Rural ;41;200505;17501,3;Aposentadorias Acidentárias               ;17,5
2005;Maio     ;Rural ;3;200505;1649,1;Pensões Acidentárias                      ;1,6
2005;Maio     ;Rural ;941;200505;311408,5;Auxílio Doença Acidentário                ;311,4
2005;Maio     ;Rural ;38;200505;7381,8;Auxílio Acidente e Suplementar Acidentário;7,4
2005;Junho    ;Rural ;34;200506;15981;Aposentadorias Acidentárias               ;16
2005;Junho    ;Rural ;0;200506;0;Pensões Acidentárias                      ;0
2005;Junho    ;Rural ;597;200506;190024,8;Auxílio Doença Acidentário                ;190
2005;Junho    ;Rural ;23;200506;4367,7;Auxílio Acidente e Suplementar Acidentário;4,4
2005;Julho    ;Rural ;29;200507;10759,2;Aposentadorias Acidentárias               ;10,8
2005;Julho    ;Rural ;11;200507;6026,1;Pensões Acidentárias                      ;6
2005;Julho    ;Rural ;462;200507;153759,6;Auxílio Doença Acidentário                ;153,8
2005;Julho    ;Rural ;22;200507;4463,4;Auxílio Acidente e Suplementar Acidentário;4,5
2005;Agosto   ;Rural ;18;200508;7577,4;Aposentadorias Acidentárias               ;7,6
2005;Agosto   ;Rural ;7;200508;3325,2;Pensões Acidentárias                      ;3,3
2005;Agosto   ;Rural ;686;200508;241197;Auxílio Doença Acidentário                ;241,2
2005;Agosto   ;Rural ;25;200508;4106,4;Auxílio Acidente e Suplementar Acidentário;4,1
2005;Setembro ;Rural ;36;200509;13082,7;Aposentadorias Acidentárias               ;13,1
2005;Setembro ;Rural ;1;200509;973,8;Pensões Acidentárias                      ;1
2005;Setembro ;Rural ;964;200509;314525,7;Auxílio Doença Acidentário                ;314,5
2005;Setembro ;Rural ;38;200509;5946,3;Auxílio Acidente e Suplementar Acidentário;6
2005;Outubro  ;Rural ;34;200510;13405,5;Aposentadorias Acidentárias               ;13,4
2005;Outubro  ;Rural ;3;200510;948,3;Pensões Acidentárias                      ;1
2005;Outubro  ;Rural ;811;200510;265168,2;Auxílio Doença Acidentário                ;265,2
2005;Outubro  ;Rural ;26;200510;4539;Auxílio Acidente e Suplementar Acidentário;4,5
2005;Novembro ;Rural ;33;200511;12241,5;Aposentadorias Acidentárias               ;12,2
2005;Novembro ;Rural ;2;200511;892,2;Pensões Acidentárias                      ;0,9
2005;Novembro ;Rural ;759;200511;263583;Auxílio Doença Acidentário                ;263,6
2005;Novembro ;Rural ;26;200511;4622,7;Auxílio Acidente e Suplementar Acidentário;4,6
2005;Dezembro ;Rural ;35;200512;12780,3;Aposentadorias Acidentárias               ;12,8
2005;Dezembro ;Rural ;6;200512;2405,1;Pensões Acidentárias                      ;2,4
2005;Dezembro ;Rural ;806;200512;265982,4;Auxílio Doença Acidentário                ;266
2005;Dezembro ;Rural ;41;200512;7196,4;Auxílio Acidente e Suplementar Acidentário;7,2
2005;Janeiro  ;Urbana;3;200501;780;Rmv Invalidez                             ;0,8
2005;Fevereiro;Urbana;3;200502;780;Rmv Invalidez                             ;0,8
2005;Março    ;Urbana;4;200503;1040;Rmv Invalidez                             ;1
2005;Abril    ;Urbana;2;200504;520;Rmv Invalidez                             ;0,5
2005;Maio     ;Urbana;2;200505;600;Rmv Invalidez                             ;0,6
2005;Junho    ;Urbana;0;200506;0;Rmv Invalidez                             ;0
2005;Julho    ;Urbana;1;200507;300;Rmv Invalidez                             ;0,3
2005;Agosto   ;Urbana;1;200508;300;Rmv Invalidez                             ;0,3
2005;Setembro ;Urbana;3;200509;900;Rmv Invalidez                             ;0,9
2005;Outubro  ;Urbana;4;200510;1200;Rmv Invalidez                             ;1,2
2005;Novembro ;Urbana;3;200511;900;Rmv Invalidez                             ;0,9
2005;Dezembro ;Urbana;2;200512;600;Rmv Invalidez                             ;0,6
2005;Janeiro  ;Urbana;0;200501;0;Rmv Idade                                 ;0
2005;Fevereiro;Urbana;0;200502;0;Rmv Idade                                 ;0
2005;Março    ;Urbana;3;200503;780;Rmv Idade                                 ;0,8
2005;Abril    ;Urbana;0;200504;0;Rmv Idade                                 ;0
2005;Maio     ;Urbana;2;200505;600;Rmv Idade                                 ;0,6
2005;Junho    ;Urbana;0;200506;0;Rmv Idade                                 ;0
2005;Julho    ;Urbana;0;200507;0;Rmv Idade                                 ;0
2005;Agosto   ;Urbana;0;200508;0;Rmv Idade                                 ;0
2005;Setembro ;Urbana;0;200509;0;Rmv Idade                                 ;0
2005;Outubro  ;Urbana;1;200510;300;Rmv Idade                                 ;0,3
2005;Novembro ;Urbana;0;200511;0;Rmv Idade                                 ;0
2005;Dezembro ;Urbana;0;200512;0;Rmv Idade                                 ;0
2005;Janeiro  ;Urbana;0;200501;0;Abono de Permanência                      ;0
2005;Fevereiro;Urbana;0;200502;0;Abono de Permanência                      ;0
2005;Março    ;Urbana;1;200503;229,3;Abono de Permanência                      ;0,2
2005;Abril    ;Urbana;0;200504;0;Abono de Permanência                      ;0
2005;Maio     ;Urbana;0;200505;0;Abono de Permanência                      ;0
2005;Junho    ;Urbana;0;200506;0;Abono de Permanência                      ;0
2005;Julho    ;Urbana;0;200507;0;Abono de Permanência                      ;0
2005;Agosto   ;Urbana;0;200508;0;Abono de Permanência                      ;0
2005;Setembro ;Urbana;0;200509;0;Abono de Permanência                      ;0
2005;Outubro  ;Urbana;0;200510;0;Abono de Permanência                      ;0
2005;Novembro ;Urbana;0;200511;0;Abono de Permanência                      ;0
2005;Dezembro ;Urbana;0;200512;0;Abono de Permanência                      ;0
2005;Janeiro  ;Urbana;0;200501;0;Abono de Permanência                      ;0
2005;Fevereiro;Urbana;1;200502;229,3;Abono de Permanência                      ;0,2
2005;Março    ;Urbana;0;200503;0;Abono de Permanência                      ;0
2005;Abril    ;Urbana;0;200504;0;Abono de Permanência                      ;0
2005;Maio     ;Urbana;0;200505;0;Abono de Permanência                      ;0
2005;Junho    ;Urbana;0;200506;0;Abono de Permanência                      ;0
2005;Julho    ;Urbana;0;200507;0;Abono de Permanência                      ;0
2005;Agosto   ;Urbana;1;200508;40,5;Abono de Permanência                      ;0
2005;Setembro ;Urbana;0;200509;0;Abono de Permanência                      ;0
2005;Outubro  ;Urbana;0;200510;0;Abono de Permanência                      ;0
2005;Novembro ;Urbana;1;200511;448,5;Abono de Permanência                      ;0,4
2005;Dezembro ;Urbana;0;200512;0;Abono de Permanência                      ;0
2005;Janeiro  ;Urbana;1;200501;1964,8;EPU - Pensões Mensais Vitalícias          ;2
2005;Fevereiro;Urbana;2;200502;3481,4;EPU - Pensões Mensais Vitalícias          ;3,5
2005;Março    ;Urbana;2;200503;520;EPU - Pensões Mensais Vitalícias          ;0,5
2005;Abril    ;Urbana;1;200504;1403,5;EPU - Pensões Mensais Vitalícias          ;1,4
2005;Maio     ;Urbana;4;200505;4463,7;EPU - Pensões Mensais Vitalícias          ;4,5
2005;Junho    ;Urbana;3;200506;1269,6;EPU - Pensões Mensais Vitalícias          ;1,3
2005;Julho    ;Urbana;7;200507;5488,2;EPU - Pensões Mensais Vitalícias          ;5,5
2005;Agosto   ;Urbana;0;200508;0;EPU - Pensões Mensais Vitalícias          ;0
2005;Setembro ;Urbana;3;200509;2034,9;EPU - Pensões Mensais Vitalícias          ;2
2005;Outubro  ;Urbana;0;200510;0;EPU - Pensões Mensais Vitalícias          ;0
2005;Novembro ;Urbana;2;200511;600;EPU - Pensões Mensais Vitalícias          ;0,6
2005;Dezembro ;Urbana;2;200512;1785,6;EPU - Pensões Mensais Vitalícias          ;1,8
2005;Janeiro  ;Urbana;0;200501;0;EPU - Pensões Mensais Vitalícias          ;0
2005;Fevereiro;Urbana;0;200502;0;EPU - Pensões Mensais Vitalícias          ;0
2005;Março    ;Urbana;0;200503;0;EPU - Pensões Mensais Vitalícias          ;0
2005;Abril    ;Urbana;1;200504;299,8;EPU - Pensões Mensais Vitalícias          ;0,3
2005;Maio     ;Urbana;0;200505;0;EPU - Pensões Mensais Vitalícias          ;0
2005;Junho    ;Urbana;0;200506;0;EPU - Pensões Mensais Vitalícias          ;0
2005;Julho    ;Urbana;0;200507;0;EPU - Pensões Mensais Vitalícias          ;0
2005;Agosto   ;Urbana;0;200508;0;EPU - Pensões Mensais Vitalícias          ;0
2005;Setembro ;Urbana;0;200509;0;EPU - Pensões Mensais Vitalícias          ;0
2005;Outubro  ;Urbana;0;200510;0;EPU - Pensões Mensais Vitalícias          ;0
2005;Novembro ;Urbana;0;200511;0;EPU - Pensões Mensais Vitalícias          ;0
2005;Dezembro ;Urbana;0;200512;0;EPU - Pensões Mensais Vitalícias          ;0
2005;Janeiro  ;Urbana;10656;200501;3981073,5;80-Salário-Maternidade                    ;3981,1
2005;Fevereiro;Urbana;9122;200502;3449520,9;80-Salário-Maternidade                    ;3449,5
2005;Março    ;Urbana;9778;200503;3612737,7;80-Salário-Maternidade                    ;3612,7
2005;Abril    ;Urbana;6752;200504;2477244,4;80-Salário-Maternidade                    ;2477,2
2005;Maio     ;Urbana;10868;200505;4558070;80-Salário-Maternidade                    ;4558,1
2005;Junho    ;Urbana;5851;200506;2415783,6;80-Salário-Maternidade                    ;2415,8
2005;Julho    ;Urbana;4554;200507;1888075,2;80-Salário-Maternidade                    ;1888,1
2005;Agosto   ;Urbana;11515;200508;4518429;80-Salário-Maternidade                    ;4518,4
2005;Setembro ;Urbana;10740;200509;4376292,9;80-Salário-Maternidade                    ;4376,3
2005;Outubro  ;Urbana;8194;200510;3417004,5;80-Salário-Maternidade                    ;3417
2005;Novembro ;Urbana;8684;200511;3627292,5;80-Salário-Maternidade                    ;3627,3
2005;Dezembro ;Urbana;8295;200512;3477906,3;80-Salário-Maternidade                    ;3477,9
2005;Janeiro  ;Urbana;16;200501;8320;Pensões Mensais Vitalícias                ;8,3
